url,review_date,user_name,user_city,user_city_full,review_title,review_text,review_status,rating,review_tag,bank_name,is_bank_ans,review_id
https://www.sravni.ru/bank/gazprombank/otzyvy/951176/,2025-04-24T03:41:02.267716Z,Наталья,Новосибирск,"г Новосибирск, Новосибирская область",Не выполнили условие по акции,"Никогда бы не подумал, что буду писать негативный отзыв по поводу Газпромбанка, так как считаю его самым щедрым банком, но буквально в течение этого месяца банк умудрился испортить мое отношение. С октября 2024 г. Участвовал в акции «Кешбэк до 100% по кредитной карте 180 дней», в течение 5 месяцев все было нормально, банк по-честному выплачивал положенный кэшбэк, но в заключительный месяц банк решил по-жадничать и выплатил кэшбэк в 2 раза меньше положенного, ссылаясь на то, что я не выполнил условия акции. Но постойте, я 5 месяцев участвую в акции и прекрасно знаю ее условия! Писал обращение в банк, но он остался не преклонен (обращение № 2380928). Посему пишу как есть: считаю что банк меня о\*\*\*\*\*\* и не выплатил положенное!",rateRejected,0,creditCards,Газпромбанк,False,951176
https://www.sravni.ru/bank/gazprombank/otzyvy/950997/,2025-04-23T14:48:57.259303Z,Василий,Архангельск,"г Архангельск, Архангельская область",Опустились до в******,"Уже год как сам банк в\*\*\*\*\*\* деньги со счета, через некоторое время возвращает и пишет отписки с извинениями.

Каждый раз, когда я пытаюсь решить проблему по быстрому с банком и все подробно объясняю, банк начининает перекладывать свои технические невозможности на меня.

Это все что нужно знать о том, как банк относится к своим постоянным клиентам.",rateApproved,1,remoteService,Газпромбанк,False,950997
https://www.sravni.ru/bank/gazprombank/otzyvy/950992/,2025-04-23T14:37:43.16558Z,Светлана,Санкт-Петербург,г Санкт-Петербург,"Навязывание кредитных карт, и умалчивают, что берут комиссию за обслуживание","Ужасный банк, с ужасным обслуживанием! В апреле месяце 2024 года открыла вклад и к нему карту. Мне навязали кредитную карту (сказали что она бесплатная и не берут никакие деньги за обслуживание!), Помогла девочке заработать лишние деньги, так как они получают определённый процент от вручения кредитной карты. Видимо я и оплатила в этом году этот процент. Весь год карта валялась, я ей не пользовалась, про неё и забыла. Прошёл ровно год и мне приходит уведомление, что моей кредитной карте уменьшен лимит, я про неё вспомнила и решила пора закрыть. Захожу в онлайн банк и к моему изумлению, я должна 990 рублей за обслуживание этой карты, которую мне навязали год назад! Позвонила на горячую линию, составили заявку и мне тут же пришёл отказ. Я в шоке. Ещё хотела на год вклад оформить! Никогда больше ни рубля в этот банк ни ногой! Брат открыл вклад 14 апреля 2025 года я сказала ему закрыть, а то ещё должен будет. Не имейте дел с этим банком. Делают деньги на ровном месте из воздуха! И навстречу не идут!",rateRejected,0,creditCards,Газпромбанк,False,950992
https://www.sravni.ru/bank/gazprombank/otzyvy/950495/,2025-04-23T09:15:28.919248Z,Наталья,Новокузнецк,"г Новокузнецк, Кемеровская область",Положительный отзыв,"Получила дебетовую карту от сотрудницы гаспром банка, все четко, ясно и понятно. Объяснили как пользоваться и на месте проверили активность карты.",rateRejected,0,debitCards,Газпромбанк,False,950495
https://www.sravni.ru/bank/gazprombank/otzyvy/950397/,2025-04-22T21:59:37.478046Z,Пользователь,Москва,г Москва,Удивлена долгом за обслуживание кредитной карты,"Ситуация похожая, как уже описал один из клиентов ГПБ. Заказала в ноябре 2024 г. На сайте дебетовую карту с привлекательными для меня условиями. В назначенный день курьер привез и выбранную мной карту, и с его слов «абсолютно для Вас бесплатную» кредитную, без которой выдать дебетовую не мог, как я ни отказывалась от кредитной. Зайдя спустя время в приложение банка, с удивлением обнаружила долг по даже не активированной мною кредитной карте. В феврале обратилась в отделение банка с претензией о н\*\*\*\*\* начисления долга по навязанной карте, также с требованием расторгнуть договор и аннулировать кредитную карту. Сказали, что курьер видимо ошибочно «подключил» страхование, что деньги в таком случае не станут требовать, также сказали (не назвав сроки) ожидать смс с решением банка. Опять же в приложении я сама нашла, что на усмотрение естественно банка срок рассмотрения 30 дней, и может быть увеличен. Прождав положенное время, в начале апреля обратилась в отделение банка повторно узнать статус рассмотрения моего заявления. В отделении мне сказали, что заявление уже рассмотрено (по смс никакой информации мне не поступало) , по сути всех моих требований и претензий отказано, и я по-прежнему должна деньги, в этот раз мне сказали, что это плата за обслуживание карты. Оставила обращение в чате на как минимум плохую работу курьера, который якобы что-то там мне подключил без моего об этом информирования, опять же уже почти месяц заявление в работе, и можно предположить, что опять будет рассмотрено с отказом клиенту. И опять будешь должной не очень понятно за что. От карты у курьера пыталась отказаться. В феврале написала письменное заявление об отказе. Ничего. Отказ и по-прежнему должна за неактивированную кредитную карту. Советую всем быть очень внимательными и выбирать другие банки для сотрудничества. Например, в крупнейшем банке страны мне выдали кредитка с гораздо большим лимитом, и она реально бесплатна в обслуживании.",rateApproved,1,creditCards,Газпромбанк,False,950397
https://www.sravni.ru/bank/gazprombank/otzyvy/950119/,2025-04-22T07:01:36.320137Z,Пользователь,Москва,г Москва,Отзыв персональных данных,"Данный банк искусственно затягивает обращение по отзыву персональных данных.

Обращение было подано 22.03. На текущий день при неоднократной просьбе повысить приоритет прошел месяц и банк все ещё не может рассмотреть типовое заявление об отзыве персональных данных. Считаю что идёт искусственное затягивание и как следствие отказ. Крайне не рекомендую данный банк.",rateRejected,0,remoteService,Газпромбанк,False,950119
https://www.sravni.ru/bank/gazprombank/otzyvy/949711/,2025-04-20T12:52:50.078491Z,Пользователь,Самара,"г Самара, Самарская область",Кредитная карта у Газпромбанка бесплатной не бывает.,"Снять или перевести деньги с кредитной карты можно только под проценты. В если клиент банка сам блокирует кредитную карту, если ей не пользоваться, Вам все равно выставят счет за обслуживание в размере 990 рублей, при получении карты Вас никто об этом не уведомит.
Договор в письменном виде клиентам банка не выдаётся, Он у них комплексный, но Вы его подпишите при получении Дебитовой карты. Так что если в последствии получите Кредитную карту, то не обессудьте, Вы уже стали им должны банку.
Подумайте нужен ли Вам такой банк?",rateRejected,0,creditCards,Газпромбанк,True,949711
https://www.sravni.ru/bank/gazprombank/otzyvy/949359/,2025-04-18T12:46:14.377938Z,Пользователь,Красноярск,"г Красноярск, Красноярский край",Н****** снятие комиссии за покупку по кредитной карте,"15.04.2025 Мною были совершены покупки по кредитной карте. 18.04.2025 Я увидела у себя списание денежных средств в размере 3514 рублей, написала в поддержку. Мне предложили заказать выписку по карте. Заказала. Увидела что за совершенные покупки в аптеке, магазине, и даже за проезд в автобусе мне начислена комиссия в общей сумме 3514, что превышает даже сумму совершенных покупок, с указанием комиссия за перевод. Зайдя в каждую покупку, я сформировала справку банка где указан тип операции как покупка. Писала в чат пол дня, результатов не много, формируют некорректные обращения со сроком рассмотрения 15.05.2025. Я являюсь зарплатным клиентом банка с 2017 года. Была ипотека и потребительский кредит, обязательства выполняла своевременно. Сегодня закрыла платеж по льготному периоду кредитной карты. Не понятно такое отношение к клиентам. Планирую переход в другой банк. Прошу разобраться со сложившейся ситуацией оперативно. Жду возврат моих денежных средств.",rateApproved,1,creditCards,Газпромбанк,True,949359
https://www.sravni.ru/bank/gazprombank/otzyvy/948975/,2025-04-17T09:04:29.008015Z,Пользователь,Ставрополь,"г Ставрополь, Ставропольский край",Не пришли деньги на карту.,"11.04.25Г примерно в 12:30, я, пришёл в ТЦ «Триумф» расположенный по по адресу г. Ставрополь, улица Бруснева 11Б, чтобы пополнить счет карты Тинькофф через банкомат Газпромбанка, вставил карту, ввёл пин код, нажал внести наличные, положил деньги в купюроприёмник, 30000 рублей купюрами номиналом по 5000 рублей, банкомат принял все купюры, на экране была правильно указана вся сумма, коммиссия 0%. После этого нажал продолжить, банкомат спросил нужен ли мне чек, я нажал нет, после чего забрал карту и ушёл от банкомата, выйдя из магазина проверил баланс карты, там отсуствовало пополнение карты. Я, вернулся к банкомату, чтобы позвонить по телефону горячей линии указанному на банкомате, оператор службы поддержки Газпромбанка на мой запрос, ответила, что я, должен обратиться в службу поддержки своего банка (Тинькофф), так как зачисление произошло на карту стороннего банка. Служба поддержки Тинькофф, в ответ на мой запрос ответила, что срок зачисления средств через банкоматы Газпромбанка 2 дня.

Ну вообщем то и все, деньги банкомат забрал, карту отдал, а зачисления нет. В поддержке Тинькова пишут что нужно обращаться в Газпромбанк, а на горячей линии Газпромбанка говорят что нужно решать с Тиньковом. Как вернуть деньги? И мог ли банкомат после того как отдал карту открыть лоток с деньгами?

17.04.25Г. Денежные средства, так и не поступили на карту.",rateRejected,0,serviceLevel,Газпромбанк,True,948975
https://www.sravni.ru/bank/gazprombank/otzyvy/946738/,2025-04-16T08:45:02.462876Z,Никита,Новокузнецк,"г Новокузнецк, Кемеровская область",Обходите стороной,"Одна из самых глупых ошибок это угораздило меня связаться с этим банком! У меня на счетах висел арест, банк выступал в качестве исполнителя взыскания, без участия судебных приставов по решению суда. Узнал я об этом когда мне нужно было закинуть наличные на карту, самым ближайшим банкоматом был как раз Газпром, а я не так давно стал их клиентом (повелся на сказочные условия, как сказочный.) Ну значит закинул деньги, зашёл в мобильный банк, а там сюрприз. Ну это ладно. Я получил отмену судебного приказа, и поехал с ней в офис банка. Там работают люди, которые совсем не готовы к решению различных проблем. Я минут 40 просидел на против менеджера, в ожидании чуда, и спустя 40 минут чудо свершилось (казалось бы) он догадался кому-то позвонить что бы узнать что с этим определением делать и тут меня ответ убил:

-Вам нужно поехать в Кемерово и отвезти определение (так как секретаря в Новокузнецке нет) т. Е. Они меня отправили с определением за 400 км. Болше там ни какой информации я не получил. Значит вышел я из офиса банка, стал звонить в поддержку, а так как я являюсь клиентом многих банков, то знаю что такие вопросы решаются быстро, без лишних визитов и звонков. Единственное что после 30 минутного диалога с оператором я смог выяснить что можно определение отправить почтой и сказала адрес. Ну в общем я почапал на почту, отправил это определение, спустя сутки мне пришло уведомление, определение доставлено до адресата. Внимание момент. В банке указанно что обработка документов с учётом доставки составляет 6 рабочих дней. Сроки обрабодки с момента получения определения 1 день. Это правило банка. А тут спустя неделю с момента доставки курьером определения в руки, арест так и висит и ранее списанную сумму соответственно ни кто не вернул. На обращения отвечают что не видят в программе определения суда из чего я могу сделать вывод что халатные сотрудник. Его потеряли. Мало того что я и так потратил время, деньги. Так мне придется ещё раз запрашивать в суде определение об отмене и походу везти его в другой город, за 400 км. Да и новое определение ждать в течении 10 рабочих дней. Банк не стремиться решить эту проблему, предложили составить обращение, которое рассмотрят в течении 15 дней, я согласился, а потом пришла смс, в которой указана на 30 дней. Т. Е. Ещё и о\*\*\*\*\*\*! Ну и по всей видимости банк просто бесплатно пользуется денежными средствами. А теперь подумайте, перед тем как обращаться к некомпетентной конторке подумайте хо́рошо. Я бы не рекомендовал этот банк.

Разводят как л\*\*\*\*\*, нарушая права своих клиентов. Всем добра и проходите мимо не связывайтесь с темикто не ценит ваше время, деньги, и вас самих.",rateRejected,0,remoteService,Газпромбанк,True,946738
https://www.sravni.ru/bank/gazprombank/otzyvy/945752/,2025-04-15T03:38:06.387894Z,Пользователь,Москва,г Москва,Блокировка карты по статье фз 115,"Открыла счет в данном банке, пополнила карту и пользовалась несколько дней, оплачивала покупки и услуги, пока мама не перевела мне 50000 т. Р.

И началось самое интересное, карту заблокировали, что бы дозвонится на горячую линию необходимо ждать минут 15, отправили в отделение, в отделении просидела более часа, сидело кучу народа, а сотрудники сидели и прогоняли талончики. Когда дождалась своей очереди, то узнала, что заблокирован счет по статье фз 115, и в отделении вопрос не решается, ткнули лист куда мне написать письмо в электронном виде и отправили восвояси, ничего не объяснив, сотрудник вел себя крайне неприятно, ни на какие вопросы не дал ответы.

Написала письмо, приложила чеки своих расходов, объяснила, что и где покупала, это ужас.

И все, ни ответа ни привета.

Получено ли письмо, занимаются ли моим вопросом не понятно.

В очередной раз с трудом дозвонилась на горячую линию, оставила обращение, сказали, что ответят через месяц,

Прекрасно, средства заблокированы, у тебя нет ни прав ни чего, полное беззаконие.

Не открывайте счет в этом банке, потеряете деньги, время и нервы.",rateRejected,0,remoteService,Газпромбанк,True,945752
https://www.sravni.ru/bank/gazprombank/otzyvy/945651/,2025-04-14T15:31:38.784355Z,Наталья,Воронеж,"г Воронеж, Воронежская область","Блокировка счета, после процедуры банкротства","История не про плохих сотрудников отделения, в яворонеже, наоборот, к ним вопросов нет, а вот к банку есть, закончилась процедура банкротства, определение, все везде выложены и направлены, ВТБ, Сбербанк, все разблокировали без дополнительного обращения, просто по умолчанию, но вот в Газпром уже лично все принесла, все отправили, сколько еще ждать? Денежные средства есть, но жить не за что получается, прошу разобраться в вопросе, или пусть Газпромбанк, со своих средст платит за квартиру",rateApproved,1,remoteService,Газпромбанк,True,945651
https://www.sravni.ru/bank/gazprombank/otzyvy/945517/,2025-04-14T09:53:18.906906Z,Пользователь,Санкт-Петербург,г Санкт-Петербург,Безобразное отношение к клиентам,"Хождение по мукам: На протяжении полугода, я хожу в отделение банка на Московском проспекте, чтобы погасить кредит за умершего супруга.",rateApproved,1,serviceLevel,Газпромбанк,True,945517
https://www.sravni.ru/bank/gazprombank/otzyvy/945397/,2025-04-13T19:37:49.420812Z,Лия,Москва,г Москва,"Не закрывают счёт кредитной карты, чтобы брать плату за обслуживание","Год назад по инструкции оператора в чате написала заявление на закрытие кредитной карты. Год спустя мне пришла смс о задолженности ежегодному обслуживанию карты 990 р. У меня шок, я же писала заявление! М\*\*\*\*\*\*\*. Сейчас утверждают,

что заявление не было зафиксировано. Специально не закрывают карту чтобы драть комиссию. Сейчас требуют оплатить задолженность, чтобы закрыть счёт. Опять повторяется история. Если опять не закроют, пойду в суд.",rateRejected,0,remoteService,Газпромбанк,True,945397
https://www.sravni.ru/bank/gazprombank/otzyvy/945321/,2025-04-13T11:35:17.068076Z,Владимир,Москва,г Москва,Премиум подписка,"Хочу поделиться «подводными камнями» услуги «премиум» от Газпромбанка. Для бесплатного обслуживания есть обязательные условия для выполнения. Я выполнил данные условия, но не с первого дня подключения. Но в личном кабинете было написано условия выполнены обслуживание бесплатно! Я со спокойной душой продолжил пользоваться услугами. Но потом списывается у меня со счета 2990 рублей за услуги подписки. Я начинаю разбираться и мне тех поддержка говорит, что условия не были выполнены. Если почитать правила, то считается минимальный остаток на протяжении всего месяца. Получается, что, когда банк пишет в личном кабинете, условия выполнены, по факту это не даёт гарантию что они выполнены и таким образом вводит в з\*\*\*\*\*\*\* своих клиентов. Поэтому внимательнее читайте условия, так как банк специально вводит в з\*\*\*\*\*\*\*, чтоб потом списывать деньги за пользование услугами.",rateRejected,0,other,Газпромбанк,False,945321
https://www.sravni.ru/bank/gazprombank/otzyvy/944901/,2025-04-11T12:35:14.287144Z,Пользователь,Москва,г Москва,Банку не нужны клиенты,"Последней каплей для написание отзыва послужило посещение офиса банка для открытия счета для мамы с выпуском карты, соответственно.

В первом отделении оператор заявила, что выпуск карты платный 2999, со страховкой от м\*\*\*\*\*\*. На мое возмущение, что я не не хочу делать эту страховку, она заявила, что в отделении закончился бесплатные карты и заказать можно только через сайт банка и вызвать курьера!

Поехали в другое отделение. Там заявили, что карта стоит 350 рублей, или так же — через сайт заказ и вызов курьера, тогда будет бесплатно!

Аллё, Газпром! Вы что, одни? Вы заставляете клиентов кататься из отделения в отделение в поисках бесплатной карты! Через поддержку ничего выяснить невозможно, там нет связи с отделениями, а по телефону никто ничего про платный выпуск карты не сказал! Это что, новый способ ободрать клиентов, при чем потенциальных? Люди несут вам свои деньги, а вы не хотите их брать, заставляя платить за то, что в других банках априори бесплатно! Дичь какая-то!",rateApproved,1,serviceLevel,Газпромбанк,True,944901
https://www.sravni.ru/bank/gazprombank/otzyvy/944783/,2025-04-11T08:24:14.53511Z,Пользователь,Санкт-Петербург,г Санкт-Петербург,Некомпетентность менеджера или такова система работы?,"В октябре 2024 года решил открыть вклад на два месяца с приветственной надбавкой за новые деньги. Приехал специально в офис на Комменданском пр. , Чтобы оформить все првильно. Сначала удивил такой факт — чтобы стать премиум клиентом надо заплатить в раойне 3000 руб. При этом менеджер сделал вид, что удивлен и вроде этого не должно быть. Мелочь, но неприятно. Оформление, перевод денег делал под его руководством, в результате оказалось, что надбавки у меня не будет. Причем объяснить почему, так никто в итоге не смог. Менеджер, как я сейчас понимаю, прикинувшись «дурачком» начинает писать обращения в поддержку (других вариантов просто нет). Поддержка отвечает неделями что-то типа того, что вопрос в процессе решения. Звонки на горячую линию — ответа можно ждать полчаса и ответ всегда один и тот же — мы не можем решить этот вопрос, т. К. Это компетенция вашего премиального менеджера. По-поводу менеджера. Может мне просто попался некомпетентный и не добросовестный (Никита Н.)? Через дней 10 просто перестал отвечать на мои звонки и сообщения. И это премиум обслуживание! Через месяц ожидания положительного решения моего запроса (кстати их было два) приехал в офис, моего менеджера не было. Другой объяснил, что они самостоятельно ничего не решают — все через письменные обращения в поддердку. Дал понять, что за второй месяц надбавки тоже не будет. В результате закрыл вклад. Выводы делайте сами.",rateApproved,1,savings,Газпромбанк,True,944783
https://www.sravni.ru/bank/gazprombank/otzyvy/944691/,2025-04-10T19:56:11.95599Z,Пользователь,Воронеж,"г Воронеж, Воронежская область",Блокировка денежных средств,"Я имела накопительный счет в Газпромбанке. Спустя несколько месяцев решила перевести деньги в Альфа банк и открыть там накопительный счет. Для этого перевела деньги со счета на свою карту Газпромбанка и затем попыталась перевести их на свою карту Альфабанка с помощью сервиса быстрых платежей. Газпромбанк заблокировал эту операцию как сомнительную. Это произошло 1.04.2025Г. На следующий день я явилась в отделение Банка и письменно подтвердила свое намерение перевести свои средства в Альфабанк. Однако в итоге Газпромбанк заблокировал мне полностью доступ к моим средствам. Свои действия работники банка объяснили, тем, что таким образом они стремятся обеспечить сохранность моих средств. Я не пониманию, почему моя попытка перевести средства на свой собственный счет в другом банке объявлена сомнительной операцией. Я так же не понимаю почему я лишена возможности выбирать в каком банке мне открывать вклады и счета. Сегодня 10-е апреля. Мои средства по-прежнему заблокированы на карте Газпромбанка. Если бы я их 2-го апреля поместила на накопительный счет Альфабанка, то за эти дни на них бы была начислена существенная сумма процентов. Мое оценочное суждение состоит в том, что Газпромбанк сейчас совершает злоупотребление своим положением и н\*\*\*\*\*\* обогащается за мой счет, поскольку бесплатно пользуется моими денежными средствами против моей воли.",rateRejected,0,remoteService,Газпромбанк,True,944691
https://www.sravni.ru/bank/gazprombank/otzyvy/944532/,2025-04-10T12:26:16.139258Z,Виктория Александровна,Санкт-Петербург,г Санкт-Петербург,Банк у***** деньги!,"Этот банк в\*\*\*\*\*\*\*\* деньги. Никогда не обсуживайтесь в этом банке, это какие-то 90-е. Я своему ребенку перевела 90.000 Рублей на оплату обучения в государственном ВУЗЕ. На что, этот псевдобанк заблокировал карту, как подозрительный платеж. По телефону вопрос такой не решают, только в офис надо приезжать. 3 Раза уже приезжала, менеджер извиняется, говорит, никто в Москве трубки не берет, она никак не может решить этот вопрос. Деньги обратно не возвращают, рассматривают заявления по 30 дней, и никакого результата. При том, что я не являюсь клиентом этого банка, мой сын по большой ошибке оформил у них дебетовую карту. Данный банк требует у меня предоставить им документы, сколько составляет моя заработная плата? Какое они вообще имеют отношение ко мне и моим доходам, почему я перед ними должна отчитываться за перевод своих денежных средств своему ребенку. На это есть налоговая инспекция, куда я подаю декларацию, они по какому праву требуют такие документы? А если не дай бог больному человеку перевести на лекарства или операцию, они также заблокируют и будут в течении длительного времени пользоваться вашими деньгами. Зачем у них открывать вклад, просто переведите деньги близким на карту этого банка, они и так будут их крутить, пользоваться ими и вам не надо никаких процентов платить. Первый раз с таким ужасом столкнулась, сумма небольшая, как будто миллионы перевела. Может потому что я пользуюсь Т-банком и таких проблем, даже близко никогда не было. Жизненный совет, не пользуйтесь услугами Газпромбанка, вы окажитесь бесправным, у вас просто заберут Ваши деньги и не будут отдавать! Это ужас!",rateRejected,0,remoteService,Газпромбанк,True,944532
https://www.sravni.ru/bank/gazprombank/otzyvy/944397/,2025-04-10T07:58:52.973036Z,Пользователь,Москва,г Москва,Отношение к клиентам ужасное,"Ужасный банк! Ужасное обслуживание! Персональный менеджер игнорирует, связи нет, не берет трубку и не перезванивает! Заявки теряются и не выполняются. Бегите из этого банка!",rateRejected,0,remoteService,Газпромбанк,True,944397
https://www.sravni.ru/bank/gazprombank/otzyvy/944265/,2025-04-09T17:16:46.909946Z,Руслан,Москва,г Москва,Ужасная работа банка,"Постоянно загоняют карту в минус (есть арест у ФССП) Не могу получить вовремя свою зарплату. Постоянно отписки, мы проверяем. Почему я должен постоянно им писать. Я хочу получать свою честно заработную плату вовремя. Если выпадает на пятницу или на праздничные дни то у них это затягивается на неопределённый срок. У меня тоже есть платежи, почему я должен объяснять другим людям, что у банка проблемы. В других банках такого нет. . Ужасный банк, по работе с зарплатным и клиентами. Твëрдая 1",rateApproved,1,remoteService,Газпромбанк,True,944265
https://www.sravni.ru/bank/gazprombank/otzyvy/944154/,2025-04-09T11:23:39.009819Z,Пользователь,Саратов,"г Саратов, Саратовская область",Финансовые услуги Газпромбанка,"Два раза формляла заявку на дебетовую карту «Мир» с кэшбеком 23% с целью открыть долгосрочный вклад. Сотрудники каждый раз приезжали с ошибкой в моих паспортных данных. Я обратилась в офис банка, где просидев большую очередь специалист мне сказал, что ошибок в моих паспортных данных нет и она может выдать мне карту, но за активацию нужно заплатить 2800 руб. ! Так как через вызов сотрудника карта оформляется бесплтано, я в третий раз оформила заявку и опять. Ошибка и еще сотрудник мне сказал, что исправить ошибку нельзя! На мое обращение в банк по данной ситуации, пришел ответ, что со стороны банка нарушений не обнаружено! Я оформила дебетовую карту и вклад в другом банке бысто, четко, без ошибок!",rateApproved,1,remoteService,Газпромбанк,True,944154
https://www.sravni.ru/bank/gazprombank/otzyvy/944122/,2025-04-09T09:52:23.303092Z,Вера,Санкт-Петербург,г Санкт-Петербург,Просто беспредел!,"Ужас и обслуживание и отношение. У моей тёти был открыт вклад в этом банке, в конце марта, закончился срок и позвонили пригласили открыть заново. Далее сервис превосходит все грани возможного. Сначала что-то было с программой, отправили домой, чтоб не ждать (логично) потом назначили время. Девушка оператор опоздала на 1,5 часа! Сказав что ей смену выставили позже. Есть телефон и интернет, всегда можно найти возможность и предупредить. Далее ещё круче. Под предлогом тог чтоб процент не уменьшился (вклад 21% без доп. Условий, сказанное на сайте) деньги были в сохранности и не произошло утечки персональных данных! Подсугули страховку жизни от компании Ренессанс страхование. ! Узнала она об этом случайно когда я приехала в гости и прочитала договор, посмотрела страховку. Это просто м\*\*\*\*\* и подлость со стороны персонала банка! Когда она написала отказ от страховки её ещё пинали из офиса в офис компания Ренессанс (обьехав 3 офиса, потратив время силы и здоровье, у неё поднялось давление, так как человек пожилой в результате ей пришлось отправлять заказное письмо в офис Ренессанс при этом ещё соответственно были сняты копии паспорта и документов, что тоже не бесплатно) Так вот после этого из офиса позвонила Ольга, представилась старшей, узнала в чем дело. Но! Даже не извинилась! . Никому и никогда не советую пользоваться этим банком! Пожалуйста оповестите пожилых людей, чтобы они не наступали на эти грабли. Действие персонала могу расценить как м\*\*\*\*\*. О этой ситуации обязательно напишу жалобу. Всем добра. Берегите себя",rateApproved,1,serviceLevel,Газпромбанк,True,944122
